filename,width,height,class,xmin,ymin,xmax,ymax
0c678d72-94_png.rf.ed70c965bd6de04a1e8da28274027f8a.jpg,640,640,shrub,108,207,333,367
0c678d72-94_png.rf.ed70c965bd6de04a1e8da28274027f8a.jpg,640,640,shrub,16,296,106,429
da924337-182_png.rf.f150b3efe4c8e08a9567a4861996e87f.jpg,640,640,shrub,21,155,613,527
da924337-182_png.rf.f150b3efe4c8e08a9567a4861996e87f.jpg,640,640,shrub,428,90,520,149
05af6cd5-178_png.rf.a084f8e3c89566fb707844e9a50c227f.jpg,640,640,shrub,180,63,411,563
36a1c2b3-90_png.rf.9a9d1aa8161fb11c03b78021cb570fb8.jpg,640,640,shrub,118,142,550,378
d7968def-131_png.rf.4771c2707909da4a6a5e59a19569191e.jpg,640,640,shrub,149,221,616,607
d7968def-131_png.rf.4771c2707909da4a6a5e59a19569191e.jpg,640,640,shrub,223,13,457,221
e76108ab-72_png.rf.71cd72a7ed2803b9e3507fa59cc144ab.jpg,640,640,shrub,85,259,440,484
e76108ab-72_png.rf.71cd72a7ed2803b9e3507fa59cc144ab.jpg,640,640,shrub,274,87,449,256
e76108ab-72_png.rf.71cd72a7ed2803b9e3507fa59cc144ab.jpg,640,640,shrub,300,0,423,103
412ebe5d-76_png.rf.2c8c4628cedf7f8d7864e422d37ab491.jpg,640,640,shrub,246,123,552,549
412ebe5d-76_png.rf.2c8c4628cedf7f8d7864e422d37ab491.jpg,640,640,shrub,68,8,200,136
412ebe5d-76_png.rf.2c8c4628cedf7f8d7864e422d37ab491.jpg,640,640,shrub,33,148,256,474
2667fba7-193_png.rf.7edf3dba509b986a759a43f2326d1d90.jpg,640,640,shrub,258,159,390,475
2667fba7-193_png.rf.7edf3dba509b986a759a43f2326d1d90.jpg,640,640,shrub,485,314,638,524
2667fba7-193_png.rf.7edf3dba509b986a759a43f2326d1d90.jpg,640,640,shrub,412,495,630,611
2667fba7-193_png.rf.7edf3dba509b986a759a43f2326d1d90.jpg,640,640,shrub,0,478,221,640
cf7353e4-151_png.rf.fcb3e38c0c2ab83ff31e4ed34c68c972.jpg,640,640,shrub,280,110,476,350
cf7353e4-151_png.rf.fcb3e38c0c2ab83ff31e4ed34c68c972.jpg,640,640,shrub,116,303,439,580
06b9d796-33_png.rf.73cb0fe4a609c8c8711efff93aab1616.jpg,640,640,shrub,230,265,501,605
06b9d796-33_png.rf.73cb0fe4a609c8c8711efff93aab1616.jpg,640,640,shrub,51,239,233,452
70e92e4a-37_png.rf.da987515621723d071bef9805387378a.jpg,640,640,shrub,180,311,421,583
70e92e4a-37_png.rf.da987515621723d071bef9805387378a.jpg,640,640,shrub,426,36,640,286
70e92e4a-37_png.rf.da987515621723d071bef9805387378a.jpg,640,640,shrub,0,0,146,640
23f4f874-54_png.rf.380d173060451b89a159c06e9ee77986.jpg,640,640,shrub,0,3,303,237
23f4f874-54_png.rf.380d173060451b89a159c06e9ee77986.jpg,640,640,shrub,455,266,626,500
23f4f874-54_png.rf.380d173060451b89a159c06e9ee77986.jpg,640,640,shrub,53,475,358,638
0f5f5992-17_png.rf.b6eda3c2964c65f7f05c0c38dfd4cc73.jpg,640,640,shrub,0,13,505,602
c2276d81-144_png.rf.74ba603ad5a03151b6dbd16c6f6d845f.jpg,640,640,shrub,85,150,166,226
c2276d81-144_png.rf.74ba603ad5a03151b6dbd16c6f6d845f.jpg,640,640,shrub,35,104,465,510
c2276d81-144_png.rf.74ba603ad5a03151b6dbd16c6f6d845f.jpg,640,640,shrub,473,132,598,276
d7dc916d-122_png.rf.27688db729415c8c25b51534a591bc6c.jpg,640,640,shrub,14,380,235,639
d7dc916d-122_png.rf.27688db729415c8c25b51534a591bc6c.jpg,640,640,shrub,300,277,587,579
d7dc916d-122_png.rf.27688db729415c8c25b51534a591bc6c.jpg,640,640,shrub,4,106,161,251
2c525b80-102_png.rf.8491a6cc3784238bbae9bef9613a7585.jpg,640,640,shrub,159,222,380,477
2c525b80-102_png.rf.8491a6cc3784238bbae9bef9613a7585.jpg,640,640,shrub,365,148,604,466
2c525b80-102_png.rf.8491a6cc3784238bbae9bef9613a7585.jpg,640,640,shrub,70,212,169,354
2c525b80-102_png.rf.8491a6cc3784238bbae9bef9613a7585.jpg,640,640,shrub,0,255,68,354
b2e68b7c-10_png.rf.3f1ae76ff87c6655c346aefac0aa4b68.jpg,640,640,shrub,0,64,317,628
b2e68b7c-10_png.rf.3f1ae76ff87c6655c346aefac0aa4b68.jpg,640,640,shrub,370,352,489,495
b2e68b7c-10_png.rf.3f1ae76ff87c6655c346aefac0aa4b68.jpg,640,640,shrub,309,12,487,360
89e6200b-121_png.rf.0d36478b45269ae352f58c7edd13a1d7.jpg,640,640,shrub,235,327,531,595
89e6200b-121_png.rf.0d36478b45269ae352f58c7edd13a1d7.jpg,640,640,shrub,188,131,395,329
89e6200b-121_png.rf.0d36478b45269ae352f58c7edd13a1d7.jpg,640,640,shrub,370,181,617,355
89e6200b-121_png.rf.0d36478b45269ae352f58c7edd13a1d7.jpg,640,640,shrub,115,217,232,311
89e6200b-121_png.rf.0d36478b45269ae352f58c7edd13a1d7.jpg,640,640,shrub,0,434,67,624
cc31e048-126_png.rf.98ae5617f5644da341d162f5fb08191c.jpg,640,640,shrub,2,257,221,400
cc31e048-126_png.rf.98ae5617f5644da341d162f5fb08191c.jpg,640,640,shrub,187,203,507,434
cc31e048-126_png.rf.98ae5617f5644da341d162f5fb08191c.jpg,640,640,shrub,207,72,550,274
9a770754-43_png.rf.046a97e6665289f1ec9d23cf9d651b8b.jpg,640,640,shrub,98,396,250,587
9a770754-43_png.rf.046a97e6665289f1ec9d23cf9d651b8b.jpg,640,640,shrub,262,358,465,604
9a770754-43_png.rf.046a97e6665289f1ec9d23cf9d651b8b.jpg,640,640,shrub,261,160,380,305
9a770754-43_png.rf.046a97e6665289f1ec9d23cf9d651b8b.jpg,640,640,shrub,0,0,167,186
abb364bc-111_png.rf.ad49602545ae752b14645c915e676fcc.jpg,640,640,shrub,0,279,75,408
abb364bc-111_png.rf.ad49602545ae752b14645c915e676fcc.jpg,640,640,shrub,73,158,214,475
abb364bc-111_png.rf.ad49602545ae752b14645c915e676fcc.jpg,640,640,shrub,186,202,347,532
abb364bc-111_png.rf.ad49602545ae752b14645c915e676fcc.jpg,640,640,shrub,339,224,564,482
abb364bc-111_png.rf.ad49602545ae752b14645c915e676fcc.jpg,640,640,shrub,43,0,247,151
f503fa19-83_png.rf.fcc8c35eefa3599ab7e6f3e5cca496f0.jpg,640,640,shrub,67,406,580,538
f503fa19-83_png.rf.fcc8c35eefa3599ab7e6f3e5cca496f0.jpg,640,640,shrub,0,304,125,512
d8f708da-145_png.rf.d49da79255c69316ecd89d813cb4ec5a.jpg,640,640,shrub,186,297,338,371
d8f708da-145_png.rf.d49da79255c69316ecd89d813cb4ec5a.jpg,640,640,shrub,15,378,100,505
91df7016-161_png.rf.b7a9288cc79707d70cb06573daee692e.jpg,640,640,shrub,171,184,397,558
91df7016-161_png.rf.b7a9288cc79707d70cb06573daee692e.jpg,640,640,shrub,398,279,443,374
4024b417-56_png.rf.ce0e15560b4c6a2267007e615efe710f.jpg,640,640,shrub,45,126,310,361
4024b417-56_png.rf.ce0e15560b4c6a2267007e615efe710f.jpg,640,640,shrub,383,117,553,254
4024b417-56_png.rf.ce0e15560b4c6a2267007e615efe710f.jpg,640,640,shrub,376,0,486,85
fefbfb05-115_png.rf.17fd9c170b0e3b43072a3b5398ace239.jpg,640,640,shrub,22,229,179,370
fefbfb05-115_png.rf.17fd9c170b0e3b43072a3b5398ace239.jpg,640,640,shrub,195,213,355,347
fefbfb05-115_png.rf.17fd9c170b0e3b43072a3b5398ace239.jpg,640,640,shrub,373,331,462,402
fefbfb05-115_png.rf.17fd9c170b0e3b43072a3b5398ace239.jpg,640,640,shrub,472,315,535,382
fefbfb05-115_png.rf.17fd9c170b0e3b43072a3b5398ace239.jpg,640,640,shrub,520,259,604,330
fefbfb05-115_png.rf.17fd9c170b0e3b43072a3b5398ace239.jpg,640,640,shrub,356,155,500,318
fefbfb05-115_png.rf.17fd9c170b0e3b43072a3b5398ace239.jpg,640,640,shrub,281,36,403,185
fefbfb05-115_png.rf.17fd9c170b0e3b43072a3b5398ace239.jpg,640,640,shrub,500,167,573,244
fefbfb05-115_png.rf.17fd9c170b0e3b43072a3b5398ace239.jpg,640,640,shrub,592,210,637,255
ec3f0d5a-103_png.rf.7da4826d1365c2863e553efc657282a1.jpg,640,640,shrub,222,271,409,438
ec3f0d5a-103_png.rf.7da4826d1365c2863e553efc657282a1.jpg,640,640,shrub,452,291,640,511
ec3f0d5a-103_png.rf.7da4826d1365c2863e553efc657282a1.jpg,640,640,shrub,502,534,592,623
ec3f0d5a-103_png.rf.7da4826d1365c2863e553efc657282a1.jpg,640,640,shrub,345,470,435,581
55c3cb24-51_png.rf.09def037825031039a34f9e56423d8b0.jpg,640,640,shrub,362,19,585,393
55c3cb24-51_png.rf.09def037825031039a34f9e56423d8b0.jpg,640,640,shrub,15,232,104,427
55c3cb24-51_png.rf.09def037825031039a34f9e56423d8b0.jpg,640,640,shrub,124,4,232,188
f2ab7973-48_png.rf.3dcfb16e8863f0f304324283fef468cc.jpg,640,640,shrub,205,290,368,436
f2ab7973-48_png.rf.3dcfb16e8863f0f304324283fef468cc.jpg,640,640,shrub,209,175,403,306
f2ab7973-48_png.rf.3dcfb16e8863f0f304324283fef468cc.jpg,640,640,shrub,312,120,457,209
f2ab7973-48_png.rf.3dcfb16e8863f0f304324283fef468cc.jpg,640,640,shrub,392,168,483,273
da8f465f-150_png.rf.9255ce0b8c74eea0d685637d9f8c2b9f.jpg,640,640,shrub,199,234,628,583
da8f465f-150_png.rf.9255ce0b8c74eea0d685637d9f8c2b9f.jpg,640,640,shrub,127,131,361,291
da8f465f-150_png.rf.9255ce0b8c74eea0d685637d9f8c2b9f.jpg,640,640,shrub,6,61,223,225
54888ff6-77_png.rf.45d71df1f924f89fefbddab94cbe0c84.jpg,640,640,shrub,1,7,341,534
54888ff6-77_png.rf.45d71df1f924f89fefbddab94cbe0c84.jpg,640,640,shrub,340,120,640,493
32283c72-119_png.rf.0067187199c9ae5b53015a7747eda475.jpg,640,640,shrub,195,243,318,313
c876ee75-93_png.rf.e0e3fa359ba3a6d58e3eedc0852bcbb1.jpg,640,640,shrub,13,184,314,596
c876ee75-93_png.rf.e0e3fa359ba3a6d58e3eedc0852bcbb1.jpg,640,640,shrub,321,479,577,616
d59aaf3a-95_png.rf.855162a46e657bfa9574b287d1a0e82f.jpg,640,640,shrub,189,196,509,436
d59aaf3a-95_png.rf.855162a46e657bfa9574b287d1a0e82f.jpg,640,640,shrub,8,8,194,408
d59aaf3a-95_png.rf.855162a46e657bfa9574b287d1a0e82f.jpg,640,640,shrub,310,99,445,190
0f5f5992-17_png.rf.3623817ad070f3d54b3b8c398c2af8b3.jpg,640,640,shrub,30,12,506,585
f8a01bc5-5_png.rf.334f48b20563497a049658dd16974029.jpg,640,640,shrub,96,171,591,555
caaa10fa-29_png.rf.ef14bc0b32d859adab9ef1aecb372347.jpg,640,640,shrub,192,275,298,353
caaa10fa-29_png.rf.ef14bc0b32d859adab9ef1aecb372347.jpg,640,640,shrub,221,507,323,593
caaa10fa-29_png.rf.ef14bc0b32d859adab9ef1aecb372347.jpg,640,640,shrub,370,154,492,279
caaa10fa-29_png.rf.ef14bc0b32d859adab9ef1aecb372347.jpg,640,640,shrub,257,120,379,200
caaa10fa-29_png.rf.ef14bc0b32d859adab9ef1aecb372347.jpg,640,640,shrub,257,0,455,106
caaa10fa-29_png.rf.ef14bc0b32d859adab9ef1aecb372347.jpg,640,640,shrub,459,333,554,398
caaa10fa-29_png.rf.ef14bc0b32d859adab9ef1aecb372347.jpg,640,640,shrub,330,366,425,447
abb364bc-111_png.rf.d28c65eb42785166e2e6e9d7e42c5213.jpg,640,640,shrub,7,287,88,409
abb364bc-111_png.rf.d28c65eb42785166e2e6e9d7e42c5213.jpg,640,640,shrub,95,176,222,483
abb364bc-111_png.rf.d28c65eb42785166e2e6e9d7e42c5213.jpg,640,640,shrub,211,231,358,549
abb364bc-111_png.rf.d28c65eb42785166e2e6e9d7e42c5213.jpg,640,640,shrub,363,271,576,512
abb364bc-111_png.rf.d28c65eb42785166e2e6e9d7e42c5213.jpg,640,640,shrub,50,1,247,155
9657839d-184_png.rf.36e37cbcc2709b888676d85c968ab176.jpg,640,640,shrub,259,127,639,439
1e68401c-107_png.rf.a958a8346727388f9380cbdde724febd.jpg,640,640,shrub,0,311,89,539
1e68401c-107_png.rf.a958a8346727388f9380cbdde724febd.jpg,640,640,shrub,81,181,575,563
1e68401c-107_png.rf.a958a8346727388f9380cbdde724febd.jpg,640,640,shrub,172,534,339,626
e4a545b5-60_png.rf.06841994b5890721520802a69b694193.jpg,640,640,shrub,67,246,360,475
e4a545b5-60_png.rf.06841994b5890721520802a69b694193.jpg,640,640,shrub,284,86,458,211
e4a545b5-60_png.rf.06841994b5890721520802a69b694193.jpg,640,640,shrub,0,0,234,505
0b555ee4-81_png.rf.43f34583135d4006f33e8e22738461df.jpg,640,640,shrub,115,305,280,506
0b555ee4-81_png.rf.43f34583135d4006f33e8e22738461df.jpg,640,640,shrub,0,0,215,274
0b555ee4-81_png.rf.43f34583135d4006f33e8e22738461df.jpg,640,640,shrub,550,297,640,515
eeb8b0ae-44_png.rf.c0b1a5cb4ea9c1f1d0dadacba0ee6414.jpg,640,640,shrub,120,45,558,640
eeb8b0ae-44_png.rf.c0b1a5cb4ea9c1f1d0dadacba0ee6414.jpg,640,640,shrub,450,384,599,502
eeb8b0ae-44_png.rf.c0b1a5cb4ea9c1f1d0dadacba0ee6414.jpg,640,640,shrub,508,311,640,420
dd66e588-170_png.rf.521b29634ad7420bb5ccbb6801d28b37.jpg,640,640,shrub,0,394,286,639
dd66e588-170_png.rf.521b29634ad7420bb5ccbb6801d28b37.jpg,640,640,shrub,114,267,280,388
dd66e588-170_png.rf.521b29634ad7420bb5ccbb6801d28b37.jpg,640,640,shrub,176,143,281,248
da8f465f-150_png.rf.eb5e52fc10ea0c7877323268b5ba9f9e.jpg,640,640,shrub,207,194,640,570
da8f465f-150_png.rf.eb5e52fc10ea0c7877323268b5ba9f9e.jpg,640,640,shrub,131,108,371,283
da8f465f-150_png.rf.eb5e52fc10ea0c7877323268b5ba9f9e.jpg,640,640,shrub,8,46,230,224
811d0031-157_png.rf.a122bb79714b79dac1c3969484552750.jpg,640,640,shrub,100,201,424,512
256cb9b5-98_png.rf.f754ff68bd9b5a2f8f86b173d950850c.jpg,640,640,shrub,275,454,376,578
256cb9b5-98_png.rf.f754ff68bd9b5a2f8f86b173d950850c.jpg,640,640,shrub,383,370,452,508
256cb9b5-98_png.rf.f754ff68bd9b5a2f8f86b173d950850c.jpg,640,640,shrub,296,320,369,434
256cb9b5-98_png.rf.f754ff68bd9b5a2f8f86b173d950850c.jpg,640,640,shrub,54,285,145,389
256cb9b5-98_png.rf.f754ff68bd9b5a2f8f86b173d950850c.jpg,640,640,shrub,149,118,283,379
256cb9b5-98_png.rf.f754ff68bd9b5a2f8f86b173d950850c.jpg,640,640,shrub,348,198,439,340
ada6acf4-46_png.rf.dc97406a2c5e3cdf7e6fd899474f67a3.jpg,640,640,shrub,0,127,98,344
ada6acf4-46_png.rf.dc97406a2c5e3cdf7e6fd899474f67a3.jpg,640,640,shrub,128,122,575,586
19e75058-32_png.rf.dd97b26fcd074d6fe24cd834021a30c9.jpg,640,640,shrub,67,194,277,490
19e75058-32_png.rf.dd97b26fcd074d6fe24cd834021a30c9.jpg,640,640,shrub,242,119,378,312
19e75058-32_png.rf.dd97b26fcd074d6fe24cd834021a30c9.jpg,640,640,shrub,369,55,543,270
19e75058-32_png.rf.dd97b26fcd074d6fe24cd834021a30c9.jpg,640,640,shrub,161,377,304,582
19e75058-32_png.rf.dd97b26fcd074d6fe24cd834021a30c9.jpg,640,640,shrub,2,0,299,448
19e75058-32_png.rf.dd97b26fcd074d6fe24cd834021a30c9.jpg,640,640,shrub,273,0,408,142
7bbe21dd-64_png.rf.3b4c9b8b121e51b309beb98dda9156bc.jpg,640,640,shrub,119,303,547,582
7bbe21dd-64_png.rf.3b4c9b8b121e51b309beb98dda9156bc.jpg,640,640,shrub,25,329,189,640
b5aabc12-163_png.rf.526d42a61498944b836284f05096c82f.jpg,640,640,shrub,266,239,533,421
b5aabc12-163_png.rf.526d42a61498944b836284f05096c82f.jpg,640,640,shrub,86,347,344,628
b5aabc12-163_png.rf.526d42a61498944b836284f05096c82f.jpg,640,640,shrub,305,149,396,230
6d434b89-127_png.rf.af86e118dcd1fa772cbfaee8479c9494.jpg,640,640,shrub,164,311,490,514
6d434b89-127_png.rf.af86e118dcd1fa772cbfaee8479c9494.jpg,640,640,shrub,21,186,266,356
6d434b89-127_png.rf.af86e118dcd1fa772cbfaee8479c9494.jpg,640,640,shrub,318,131,556,290
c8d491af-25_png.rf.6057967101dd53c0adc12b1bb9a28d28.jpg,640,640,shrub,228,242,394,372
c8d491af-25_png.rf.6057967101dd53c0adc12b1bb9a28d28.jpg,640,640,shrub,390,578,473,633
c8d491af-25_png.rf.6057967101dd53c0adc12b1bb9a28d28.jpg,640,640,shrub,0,364,69,446
256cb9b5-98_png.rf.41c99a92d8c422fb6e88f49215823ee8.jpg,640,640,shrub,234,414,341,536
256cb9b5-98_png.rf.41c99a92d8c422fb6e88f49215823ee8.jpg,640,640,shrub,348,318,424,455
256cb9b5-98_png.rf.41c99a92d8c422fb6e88f49215823ee8.jpg,640,640,shrub,267,278,345,392
256cb9b5-98_png.rf.41c99a92d8c422fb6e88f49215823ee8.jpg,640,640,shrub,26,273,122,377
256cb9b5-98_png.rf.41c99a92d8c422fb6e88f49215823ee8.jpg,640,640,shrub,125,91,272,351
256cb9b5-98_png.rf.41c99a92d8c422fb6e88f49215823ee8.jpg,640,640,shrub,326,148,424,289
44e912e1-75_png.rf.54fe9c2f72c44ea923e6983cd9560a6c.jpg,640,640,shrub,0,0,453,638
c924e1ff-155_png.rf.f787eaa33310ec743883916c9dbc4763.jpg,640,640,shrub,18,62,278,285
c924e1ff-155_png.rf.f787eaa33310ec743883916c9dbc4763.jpg,640,640,shrub,93,145,577,455
2f965b56-2_png.rf.c9d70f3c158db3b024ca15eef560844d.jpg,640,640,shrub,91,262,274,371
2f965b56-2_png.rf.c9d70f3c158db3b024ca15eef560844d.jpg,640,640,shrub,413,272,482,321
2f965b56-2_png.rf.c9d70f3c158db3b024ca15eef560844d.jpg,640,640,shrub,298,173,372,226
afee90b5-22_png.rf.63c78562926de21be7c43c7e83926d32.jpg,640,640,shrub,231,316,273,456
afee90b5-22_png.rf.63c78562926de21be7c43c7e83926d32.jpg,640,640,shrub,282,348,332,422
afee90b5-22_png.rf.63c78562926de21be7c43c7e83926d32.jpg,640,640,shrub,350,287,429,435
afee90b5-22_png.rf.63c78562926de21be7c43c7e83926d32.jpg,640,640,shrub,435,373,493,440
afee90b5-22_png.rf.63c78562926de21be7c43c7e83926d32.jpg,640,640,shrub,497,290,596,483
afee90b5-22_png.rf.63c78562926de21be7c43c7e83926d32.jpg,640,640,shrub,604,377,640,474
afee90b5-22_png.rf.63c78562926de21be7c43c7e83926d32.jpg,640,640,shrub,344,435,403,506
afee90b5-22_png.rf.63c78562926de21be7c43c7e83926d32.jpg,640,640,shrub,428,467,468,515
afee90b5-22_png.rf.63c78562926de21be7c43c7e83926d32.jpg,640,640,shrub,562,487,602,522
afee90b5-22_png.rf.63c78562926de21be7c43c7e83926d32.jpg,640,640,shrub,164,370,207,439
afee90b5-22_png.rf.63c78562926de21be7c43c7e83926d32.jpg,640,640,shrub,184,453,214,486
7cef15dd-166_png.rf.37dbda82eb00d76cad043b05cd1ff4fd.jpg,640,640,shrub,25,472,437,640
7cef15dd-166_png.rf.37dbda82eb00d76cad043b05cd1ff4fd.jpg,640,640,shrub,241,83,379,304
efe3514b-192_png.rf.59b89455e4054a7cff9bc7acb33b43ea.jpg,640,640,shrub,4,75,620,588
f8a01bc5-5_png.rf.6bc3be5be0434baf0e4c4c6d18a7c19d.jpg,640,640,shrub,60,179,580,607
bf2d1cba-134_png.rf.97f78559b14e7337ed7871f8e754e201.jpg,640,640,shrub,123,131,521,498
2f965b56-2_png.rf.11ed0ef05ac72c4d2c0880171b0bdb02.jpg,640,640,shrub,58,270,241,374
2f965b56-2_png.rf.11ed0ef05ac72c4d2c0880171b0bdb02.jpg,640,640,shrub,381,285,449,333
2f965b56-2_png.rf.11ed0ef05ac72c4d2c0880171b0bdb02.jpg,640,640,shrub,276,184,350,234
63c97c1c-187_png.rf.117f39c2b5274b93af11cd9bbcea34ed.jpg,640,640,shrub,21,302,340,563
63c97c1c-187_png.rf.117f39c2b5274b93af11cd9bbcea34ed.jpg,640,640,shrub,349,138,460,252
63c97c1c-187_png.rf.117f39c2b5274b93af11cd9bbcea34ed.jpg,640,640,shrub,232,225,405,363
63c97c1c-187_png.rf.117f39c2b5274b93af11cd9bbcea34ed.jpg,640,640,shrub,3,116,292,281
093a0a7e-101_png.rf.b2bb5b627a688c275eaf295dc38b18d1.jpg,640,640,shrub,9,183,356,471
093a0a7e-101_png.rf.b2bb5b627a688c275eaf295dc38b18d1.jpg,640,640,shrub,301,50,640,459
d1d20854-133_png.rf.53dd06c9a8bcf60e38e5b781b6c4b879.jpg,640,640,shrub,151,149,524,513
d1d20854-133_png.rf.53dd06c9a8bcf60e38e5b781b6c4b879.jpg,640,640,shrub,319,0,530,131
d1d20854-133_png.rf.53dd06c9a8bcf60e38e5b781b6c4b879.jpg,640,640,shrub,567,274,640,400
138d72c9-158_png.rf.7dff3e8f69ca16194323e8db6a9b76f3.jpg,640,640,shrub,165,247,405,466
138d72c9-158_png.rf.7dff3e8f69ca16194323e8db6a9b76f3.jpg,640,640,shrub,387,225,582,433
8c9ec5e9-59_png.rf.564b54fa12cc745c5dbc214e0f7b77bb.jpg,640,640,shrub,413,317,640,554
8c9ec5e9-59_png.rf.564b54fa12cc745c5dbc214e0f7b77bb.jpg,640,640,shrub,249,344,381,487
8c9ec5e9-59_png.rf.564b54fa12cc745c5dbc214e0f7b77bb.jpg,640,640,shrub,164,145,553,352
8c9ec5e9-59_png.rf.564b54fa12cc745c5dbc214e0f7b77bb.jpg,640,640,shrub,114,310,240,410
f586f56f-0_png.rf.efafe5a69ce305f43d6f9ca8f07de4ac.jpg,640,640,shrub,30,280,284,475
f586f56f-0_png.rf.efafe5a69ce305f43d6f9ca8f07de4ac.jpg,640,640,shrub,204,203,448,417
f586f56f-0_png.rf.efafe5a69ce305f43d6f9ca8f07de4ac.jpg,640,640,shrub,445,70,623,247
c4793429-113_png.rf.f6362c06ad629abae7a405d967742035.jpg,640,640,shrub,262,371,306,473
c4793429-113_png.rf.f6362c06ad629abae7a405d967742035.jpg,640,640,shrub,309,380,351,449
c4793429-113_png.rf.f6362c06ad629abae7a405d967742035.jpg,640,640,shrub,354,335,432,457
c4793429-113_png.rf.f6362c06ad629abae7a405d967742035.jpg,640,640,shrub,437,402,492,471
c4793429-113_png.rf.f6362c06ad629abae7a405d967742035.jpg,640,640,shrub,487,339,580,483
c4793429-113_png.rf.f6362c06ad629abae7a405d967742035.jpg,640,640,shrub,585,415,625,506
c4793429-113_png.rf.f6362c06ad629abae7a405d967742035.jpg,640,640,shrub,358,454,411,524
c4793429-113_png.rf.f6362c06ad629abae7a405d967742035.jpg,640,640,shrub,426,480,472,529
c4793429-113_png.rf.f6362c06ad629abae7a405d967742035.jpg,640,640,shrub,544,500,586,536
c4793429-113_png.rf.f6362c06ad629abae7a405d967742035.jpg,640,640,shrub,202,393,243,448
e96fd6ec-35_png.rf.fdc254007b57baff7fc60e030139a779.jpg,640,640,shrub,182,250,557,599
e96fd6ec-35_png.rf.fdc254007b57baff7fc60e030139a779.jpg,640,640,shrub,14,422,164,596
b22284e6-174_png.rf.f6603e1ccd8d36dd195e373de3d97383.jpg,640,640,shrub,210,267,405,386
26f6caf1-175_png.rf.8dbd044de8df80e297ec601076252976.jpg,640,640,shrub,116,192,481,482
26f6caf1-175_png.rf.8dbd044de8df80e297ec601076252976.jpg,640,640,shrub,411,30,498,103
26f6caf1-175_png.rf.8dbd044de8df80e297ec601076252976.jpg,640,640,shrub,250,32,332,80
26f6caf1-175_png.rf.8dbd044de8df80e297ec601076252976.jpg,640,640,shrub,506,412,617,521
2cfc2373-12_png.rf.7c7bd407a99b6f800a2e9d25419e8ced.jpg,640,640,shrub,98,394,273,518
2cfc2373-12_png.rf.7c7bd407a99b6f800a2e9d25419e8ced.jpg,640,640,shrub,147,281,302,361
2cfc2373-12_png.rf.7c7bd407a99b6f800a2e9d25419e8ced.jpg,640,640,shrub,388,288,575,403
2cfc2373-12_png.rf.7c7bd407a99b6f800a2e9d25419e8ced.jpg,640,640,shrub,304,239,438,302
2cfc2373-12_png.rf.7c7bd407a99b6f800a2e9d25419e8ced.jpg,640,640,shrub,411,170,527,268
950e3416-186_png.rf.0fca3df9372a0083d38fc9cce6ff422f.jpg,640,640,shrub,393,293,472,358
950e3416-186_png.rf.0fca3df9372a0083d38fc9cce6ff422f.jpg,640,640,shrub,327,243,395,293
950e3416-186_png.rf.0fca3df9372a0083d38fc9cce6ff422f.jpg,640,640,shrub,264,207,327,267
d7526096-153_png.rf.255981c4ff4d78326baa61d88ef2ee78.jpg,640,640,shrub,143,184,418,331
b1eec577-137_png.rf.f49abc5d291e3013aed22b2681f5124c.jpg,640,640,shrub,0,441,134,597
b1eec577-137_png.rf.f49abc5d291e3013aed22b2681f5124c.jpg,640,640,shrub,171,500,281,573
b1eec577-137_png.rf.f49abc5d291e3013aed22b2681f5124c.jpg,640,640,shrub,308,571,464,640
b1eec577-137_png.rf.f49abc5d291e3013aed22b2681f5124c.jpg,640,640,shrub,325,472,443,549
b1eec577-137_png.rf.f49abc5d291e3013aed22b2681f5124c.jpg,640,640,shrub,236,391,344,491
b1eec577-137_png.rf.f49abc5d291e3013aed22b2681f5124c.jpg,640,640,shrub,337,251,432,401
b1eec577-137_png.rf.f49abc5d291e3013aed22b2681f5124c.jpg,640,640,shrub,469,384,522,451
9b8ab146-79_png.rf.ca7b91e436038a1e6e13624a5d9e0ebc.jpg,640,640,shrub,158,63,533,605
7b8c98b3-125_png.rf.283b367143d926f1255581b6b53ccc1c.jpg,640,640,shrub,199,480,572,603
7b8c98b3-125_png.rf.283b367143d926f1255581b6b53ccc1c.jpg,640,640,shrub,61,263,185,363
7b8c98b3-125_png.rf.283b367143d926f1255581b6b53ccc1c.jpg,640,640,shrub,65,362,187,528
7b8c98b3-125_png.rf.283b367143d926f1255581b6b53ccc1c.jpg,640,640,shrub,262,0,413,147
7b8c98b3-125_png.rf.283b367143d926f1255581b6b53ccc1c.jpg,640,640,shrub,46,0,250,135
7b8c98b3-125_png.rf.283b367143d926f1255581b6b53ccc1c.jpg,640,640,shrub,421,49,527,201
7b8c98b3-125_png.rf.283b367143d926f1255581b6b53ccc1c.jpg,640,640,shrub,396,321,524,447
7b8c98b3-125_png.rf.283b367143d926f1255581b6b53ccc1c.jpg,640,640,shrub,288,161,408,351
7b8c98b3-125_png.rf.283b367143d926f1255581b6b53ccc1c.jpg,640,640,shrub,205,176,274,303
7b8c98b3-125_png.rf.283b367143d926f1255581b6b53ccc1c.jpg,640,640,shrub,189,327,301,408
0251ee45-91_png.rf.faef6035db9b6cf77770578e9eebc48d.jpg,640,640,shrub,196,93,624,578
0251ee45-91_png.rf.faef6035db9b6cf77770578e9eebc48d.jpg,640,640,shrub,259,0,384,75
811d0031-157_png.rf.075efe80232d42e3e54339a894a2b37f.jpg,640,640,shrub,111,197,429,494
